"COMPANY","ITEM CODE","ITEM DESCRIPTION","SUPPLIER CODE","SUPPLIER NAME","REV","QTY","HSN","TRIGGER DT","DUE DT","LOT NO","PO NO","WAREHOUSE","TRIGGER TYPE","ASN","DUE MONTH"
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750711","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750719","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314208","AIR RECEIVER TANK 220_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73:11:00:90","08-DEC-2025","10-DEC-2025","1750698","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314208","AIR RECEIVER TANK 220_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73:11:00:90","08-DEC-2025","10-DEC-2025","1750697","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314208","AIR RECEIVER TANK 220_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73:11:00:90","08-DEC-2025","10-DEC-2025","1750699","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750724","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750720","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750721","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750701","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750716","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750702","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750708","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750715","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750710","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750726","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750717","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750704","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750718","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750725","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750706","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750703","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750705","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750722","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314208","AIR RECEIVER TANK 220_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73:11:00:90","08-DEC-2025","10-DEC-2025","1750696","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314208","AIR RECEIVER TANK 220_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73:11:00:90","08-DEC-2025","10-DEC-2025","1750700","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750727","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","08-DEC-2025","10-DEC-2025","1750723","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'035304725","SEPARATOR TANK SUBASSY-PG1200","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","73110090","03-NOV-2025","09-MAR-2026","938598","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","MAR-26"
"ELGI-HO","'035305428","AOS TANK INTL","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","01-OCT-2025","09-JAN-2026","923121","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","05-DEC-2025","09-DEC-2025","1748826","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","05-DEC-2025","09-DEC-2025","1748822","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750200","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750196","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","05-DEC-2025","09-DEC-2025","1748823","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","05-DEC-2025","09-DEC-2025","1748820","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750198","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750195","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","05-DEC-2025","09-DEC-2025","1748828","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750197","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","05-DEC-2025","09-DEC-2025","1748821","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","05-DEC-2025","09-DEC-2025","1748829","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750206","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750202","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","05-DEC-2025","09-DEC-2025","1748827","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750199","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750205","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750537","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750203","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","06-DEC-2025","09-DEC-2025","1750204","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","03-SEP-2025","08-SEP-2025","913378","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401615228","AUG-25"
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","04-DEC-2025","08-DEC-2025","1748287","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","04-DEC-2025","08-DEC-2025","1748661","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'035305355","SUB-ASSY AOS TANK - PG 850-15","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","03-NOV-2025","06-MAR-2026","938657","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","MAR-26"
"ELGI-HO","'035301161","RECIEVER TANK","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R01   ","2","73110090","03-NOV-2025","06-MAR-2026","938508","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","MAR-26"
"ELGI-HO","'035305784","SUB-ASSY AOS TANK - PG 850S-2","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","7","84149019","01-OCT-2025","06-JAN-2026","923157","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401245960","JAN-26"
"ELGI-HO","'035305542","AOS TANK PG1200-500","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","6","73110090","03-NOV-2025","06-FEB-2026","938080","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
"ELGI-HO","'035304725","SEPARATOR TANK SUBASSY-PG1200","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","73110090","08-OCT-2025","06-FEB-2026","925790","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
"ELGI-HO","'015318047","AOS TANK EG22 - U STAMP","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","73110090","06-DEC-2025","06-FEB-2026","965620","230334554","ROCD - RAWMATEIRAL             [253]","Non-lean","","FEB-26"
"ELGI-HO","'035301161","RECIEVER TANK","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R01   ","1","73110090","03-NOV-2025","06-FEB-2026","937928","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
"ELGI-HO","'035305784","SUB-ASSY AOS TANK - PG 850S-2","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","7","84149019","03-NOV-2025","06-FEB-2026","938105","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
"ELGI-HO","'015314209","AIR RECEIVER TANK 270_V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","03-DEC-2025","05-DEC-2025","1747366","AAC015012","ROCD - RAWMATEIRAL             [253]","Lean","",""
"ELGI-HO","'020378910","AIR RECEIVER 420L SS10 M","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","02-DEC-2025","05-DEC-2025","1745937","ARC015039","RCD - RAWMATEIRAL              [353]","Lean","",""
"ELGI-HO","'015315218","AIR RECEIVER TANK 500L V3 ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","73:11:00.90","03-NOV-2025","05-DEC-2025","937156","230334553","F.G TRADED PARTS - ROCD        [246]","Non-lean","","DEC-25"
"ELGI-HO","'020378910","AIR RECEIVER 420L SS10 M","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","02-DEC-2025","05-DEC-2025","1745936","ARC015039","RCD - RAWMATEIRAL              [353]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","02-DEC-2025","04-DEC-2025","1744659","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","02-DEC-2025","04-DEC-2025","1744658","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","02-DEC-2025","04-DEC-2025","1744661","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","02-DEC-2025","04-DEC-2025","1744660","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'035305784","SUB-ASSY AOS TANK - PG 850S-2","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","7","84149019","03-NOV-2025","03-MAR-2026","938696","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","MAR-26"
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","01-DEC-2025","03-DEC-2025","1743077","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'035305784","SUB-ASSY AOS TANK - PG 850S-2","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","84149019","28-NOV-2025","03-DEC-2025","961497","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401656557","DEC-25"
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","01-DEC-2025","03-DEC-2025","1743073","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'035305784","SUB-ASSY AOS TANK - PG 850S-2","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","84149019","28-NOV-2025","03-DEC-2025","961497","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401654168","DEC-25"
"ELGI-HO","'035305784","SUB-ASSY AOS TANK - PG 850S-2","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","84149019","28-NOV-2025","03-DEC-2025","961497","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401652373","DEC-25"
"ELGI-HO","'015314866","AIR RECEIVER 270L V3 ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","73110090","28-NOV-2025","03-DEC-2025","958863","230331980","F.G TRADED PARTS - ROCD        [246]","Non-lean","","NOV-25"
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","01-DEC-2025","03-DEC-2025","1743075","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015314866","AIR RECEIVER 270L V3 ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","3","73110090","28-NOV-2025","03-DEC-2025","960890","230331980","F.G TRADED PARTS - ROCD        [246]","Non-lean","","DEC-25"
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","01-DEC-2025","03-DEC-2025","1743074","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'015315218","AIR RECEIVER TANK 500L V3 ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","3","73:11:00.90","28-NOV-2025","03-DEC-2025","960891","230334553","F.G TRADED PARTS - ROCD        [246]","Non-lean","","DEC-25"
"ELGI-HO","'015315217","AIR RECEIVER TANK 500L V3 SPVD","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","1","73110090","01-DEC-2025","03-DEC-2025","1743076","AAC015012","F.G TRADED PARTS - ROCD        [246]","Lean","",""
"ELGI-HO","'035305784","SUB-ASSY AOS TANK - PG 850S-2","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","84149019","28-NOV-2025","03-DEC-2025","961497","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","401650023","DEC-25"
"ELGI-HO","'035305542","AOS TANK PG1200-500","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","6","73110090","28-NOV-2025","03-DEC-2025","961468","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","DEC-25"
"ELGI-HO","'035305355","SUB-ASSY AOS TANK - PG 850-15","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","08-NOV-2025","03-APR-2026","945239","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035301161","RECIEVER TANK","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R01   ","3","73110090","08-DEC-2025","03-APR-2026","966591","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305784","SUB-ASSY AOS TANK - PG 850S-2","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","7","84149019","08-NOV-2025","03-APR-2026","945275","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","2","84149019","08-NOV-2025","03-APR-2026","945242","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","29-NOV-2025","03-APR-2026","963368","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","APR-26"
"ELGI-HO","'035305542","AOS TANK PG1200-500","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","2","73110090","15-NOV-2025","02-MAR-2026","953846","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","MAR-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","2","84149019","08-DEC-2025","02-MAR-2026","966457","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","MAR-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","5","84149019","03-NOV-2025","02-MAR-2026","938661","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","MAR-26"
"ELGI-HO","'035305542","AOS TANK PG1200-500","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","8","73110090","03-NOV-2025","02-MAR-2026","938666","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","MAR-26"
"ELGI-HO","'035305355","SUB-ASSY AOS TANK - PG 850-15","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","07-NOV-2025","02-MAR-2026","944351","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","MAR-26"
"ELGI-HO","'035303968","SEPARATOR TANK ASSY GRP 2A","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R03   ","2","73110090","03-DEC-2025","02-JAN-2026","964712","230334554","ROCD - RAWMATEIRAL             [253]","Non-lean","","JAN-26"
"ELGI-HO","'035301161","RECIEVER TANK","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R01   ","1","73110090","01-OCT-2025","02-JAN-2026","922959","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'035304725","SEPARATOR TANK SUBASSY-PG1200","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","73110090","03-NOV-2025","02-JAN-2026","937625","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'035305542","AOS TANK PG1200-500","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","5","73110090","01-OCT-2025","02-JAN-2026","923128","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'015314866","AIR RECEIVER 270L V3 ASME","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","1","73110090","06-DEC-2025","02-JAN-2026","965458","230334461","F.G TRADED PARTS - ROCD        [246]","Non-lean","","JAN-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","6","84149019","01-OCT-2025","02-JAN-2026","923119","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","JAN-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","2","84149019","08-DEC-2025","02-FEB-2026","966344","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
"ELGI-HO","'035301161","RECIEVER TANK","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R01   ","1","73110090","13-NOV-2025","02-FEB-2026","947160","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
"ELGI-HO","'035305542","AOS TANK PG1200-500","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R02   ","2","73110090","08-OCT-2025","02-FEB-2026","925858","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","5","84149019","03-NOV-2025","02-FEB-2026","938075","230334552","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
"ELGI-HO","'035305370","AOS TANK INTL-PG 1250","SU1E00451","ELGI EQUIPMENTS LIMITED - PVD ","R00   ","1","84149019","13-DEC-2025","02-FEB-2026","967900","230334690","DPSAC - RM WAREHOUSE           [212]","Non-lean","","FEB-26"
